"Date","Nationality","Count"
2010-02-28,"Syria",93
2010-02-28,"Taiwan",1935
2010-02-28,"Tajikistan",12
2010-02-28,"Tanzania",57
2010-02-28,"Thailand",4983
2010-02-28,"Timor Leste",33
2010-02-28,"Togo",0
2010-02-28,"Tonga",7503
2010-02-28,"Trinidad and Tobago",21
2010-02-28,"Tunisia",9
2010-02-28,"Turkey",429
2010-02-28,"Turkmenistan",3
2010-02-28,"Tuvalu",813
2010-02-28,"Uganda",36
2010-02-28,"Ukraine",927
2010-02-28,"United Arab Emirates",54
2010-02-28,"United States of America",11529
2010-02-28,"Unknown",12
2010-02-28,"Uruguay",414
2010-02-28,"Uzbekistan",84
2010-02-28,"Vanuatu",1368
2010-02-28,"Vatican City",3
2010-02-28,"Venezuela",75
2010-02-28,"Vietnam",2523
2010-02-28,"Yemen",24
2010-02-28,"Yugoslavia",111
2010-02-28,"Zambia",225
2010-02-28,"Zimbabwe",3162
2010-03-31,"(not recorded)",27
2010-03-31,"Afghanistan",747
2010-03-31,"Albania",36
2010-03-31,"Algeria",39
2010-03-31,"American Samoa",45
2010-03-31,"Angola",0
2010-03-31,"Antigua & Barbuda",3
2010-03-31,"Argentina",1608
2010-03-31,"Armenia",9
2010-03-31,"Australia",78
2010-03-31,"Austria",417
2010-03-31,"Azerbaijan",18
2010-03-31,"Bahamas",3
2010-03-31,"Bahrain",87
2010-03-31,"Bangladesh",525
2010-03-31,"Barbados",6
2010-03-31,"Belarus",63
2010-03-31,"Belgium",450
2010-03-31,"Belize",3
2010-03-31,"Bermuda",0
2010-03-31,"Bhutan",396
2010-03-31,"Bolivia",48
2010-03-31,"Bosnia & Herzegovina",18
2010-03-31,"Botswana",39
2010-03-31,"Brazil",3720
2010-03-31,"Brunei Darussalam",90
2010-03-31,"Bulgaria",282
2010-03-31,"Burundi",96
2010-03-31,"Cambodia",1473
2010-03-31,"Cameroon",12
2010-03-31,"Canada",4281
2010-03-31,"Cayman Islands",0
2010-03-31,"Chad",3
2010-03-31,"Chile",2052
2010-03-31,"China",44610
2010-03-31,"Colombia",636
2010-03-31,"Congo",99
2010-03-31,"Costa Rica",42
2010-03-31,"Croatia",72
2010-03-31,"Cuba",24
2010-03-31,"Cyprus",6
2010-03-31,"Czech Republic",1422
2010-03-31,"Democratic Republic of Congo",174
2010-03-31,"Denmark",564
2010-03-31,"Djibouti",12
2010-03-31,"Dominica",0
2010-03-31,"Dominican Republic",3
2010-03-31,"Ecuador",54
2010-03-31,"Egypt",315
2010-03-31,"El Salvador",15
2010-03-31,"Eritrea",177
2010-03-31,"Estonia",66
2010-03-31,"Ethiopia",366
2010-03-31,"Federated States of Micronesia",3
2010-03-31,"Fiji",22542
2010-03-31,"Finland",339
2010-03-31,"France",3990
2010-03-31,"French Polynesia",9
2010-03-31,"Gabon",3
2010-03-31,"Gambia",3
2010-03-31,"Georgia",30
2010-03-31,"Germany",10068
2010-03-31,"Ghana",105
2010-03-31,"Gibraltar",0
2010-03-31,"Great Britain",66744
2010-03-31,"Greece",78
2010-03-31,"Grenada",0
2010-03-31,"Guatemala",15
2010-03-31,"Guinea",3
2010-03-31,"Guyana",9
2010-03-31,"Honduras",12
2010-03-31,"Hong Kong",1659
2010-03-31,"Hungary",627
2010-03-31,"Iceland",39
2010-03-31,"India",30453
2010-03-31,"Indonesia",2268
2010-03-31,"Iran",996
2010-03-31,"Iraq",957
2010-03-31,"Ireland",3879
2010-03-31,"Israel",489
2010-03-31,"Italy",987
2010-03-31,"Jamaica",36
2010-03-31,"Japan",6951
2010-03-31,"Jordan",249
2010-03-31,"Kazakhstan",135
2010-03-31,"Kenya",282
2010-03-31,"Kiribati",915
2010-03-31,"Kosovo - Republic of",6
2010-03-31,"Kosovo - UN Mission in",6
2010-03-31,"Kuwait",33
2010-03-31,"Kyrgyzstan",27
2010-03-31,"Laos",90
2010-03-31,"Latvia",141
2010-03-31,"Lebanon",84
2010-03-31,"Liberia",6
2010-03-31,"Libya",15
2010-03-31,"Liechtenstein",6
2010-03-31,"Lithuania",78
2010-03-31,"Luxembourg",12
2010-03-31,"Macau",39
2010-03-31,"Macedonia",267
2010-03-31,"Madagascar",3
2010-03-31,"Malawi",54
2010-03-31,"Malaysia",7134
2010-03-31,"Maldives",96
2010-03-31,"Mali",3
2010-03-31,"Malta",42
2010-03-31,"Marshall Islands",6
2010-03-31,"Mauritania",9
2010-03-31,"Mauritius",282
2010-03-31,"Mexico",447
2010-03-31,"Moldova",24
2010-03-31,"Monaco",0
2010-03-31,"Mongolia",51
2010-03-31,"Montenegro",3
2010-03-31,"Morocco",45
2010-03-31,"Mozambique",9
2010-03-31,"Myanmar",1215
2010-03-31,"Namibia",48
2010-03-31,"Nauru",24
2010-03-31,"Nepal",570
2010-03-31,"Netherlands",3309
2010-03-31,"New Caledonia",12
2010-03-31,"New Zealand",3699
2010-03-31,"Nicaragua",6
2010-03-31,"Nigeria",282
2010-03-31,"Norway",288
2010-03-31,"Oman",195
2010-03-31,"Pakistan",1176
2010-03-31,"Palau",0
2010-03-31,"Palestine",96
2010-03-31,"Panama",15
2010-03-31,"Papua New Guinea",291
2010-03-31,"Paraguay",27
2010-03-31,"Peru",216
2010-03-31,"Philippines",20451
2010-03-31,"Poland",459
2010-03-31,"Portugal",171
2010-03-31,"Qatar",6
2010-03-31,"Romania",963
2010-03-31,"Russia",2367
2010-03-31,"Rwanda",36
2010-03-31,"Samoa",13347
2010-03-31,"San Marino",0
2010-03-31,"Saudi Arabia",1698
2010-03-31,"Senegal",3
2010-03-31,"Serbia",90
2010-03-31,"Serbia & Montenegro",6
2010-03-31,"Seychelles",57
2010-03-31,"Sierra Leone",6
2010-03-31,"Singapore",1125
2010-03-31,"Slovakia",204
2010-03-31,"Slovenia",75
2010-03-31,"Solomon Islands",483
2010-03-31,"Somalia",228
2010-03-31,"South Africa",25173
2010-03-31,"South Korea",16932
2010-03-31,"South Sudan",3
2010-03-31,"Soviet Union",3
2010-03-31,"Spain",384
2010-03-31,"Sri Lanka",3117
2010-03-31,"St Kitts - Nevis",3
2010-03-31,"St Lucia",9
2010-03-31,"St Vincent and the Grenadines",6
2010-03-31,"Stateless",21
2010-03-31,"Sudan",165
2010-03-31,"Suriname",3
2010-03-31,"Swaziland",9
2010-03-31,"Sweden",960
2010-03-31,"Switzerland",702
2010-03-31,"Syria",96
2010-03-31,"Taiwan",2013
2010-03-31,"Tajikistan",9
2010-03-31,"Tanzania",60
2010-03-31,"Thailand",5190
2010-03-31,"Timor Leste",36
2010-03-31,"Togo",0
2010-03-31,"Tonga",7725
2010-03-31,"Trinidad and Tobago",21
2010-03-31,"Tunisia",6
2010-03-31,"Turkey",432
2010-03-31,"Turkmenistan",3
2010-03-31,"Tuvalu",792
2010-03-31,"Uganda",36
2010-03-31,"Ukraine",930
2010-03-31,"United Arab Emirates",57
2010-03-31,"United States of America",11292
2010-03-31,"Unknown",6
2010-03-31,"Uruguay",468
2010-03-31,"Uzbekistan",81
2010-03-31,"Vanuatu",1791
2010-03-31,"Vatican City",3
2010-03-31,"Venezuela",81
2010-03-31,"Vietnam",2649
2010-03-31,"Yemen",24
2010-03-31,"Yugoslavia",108
2010-03-31,"Zambia",213
2010-03-31,"Zimbabwe",3072
2010-04-30,"(not recorded)",24
2010-04-30,"Afghanistan",747
2010-04-30,"Albania",39
2010-04-30,"Algeria",39
2010-04-30,"American Samoa",48
2010-04-30,"Angola",0
2010-04-30,"Antigua & Barbuda",3
2010-04-30,"Argentina",1599
2010-04-30,"Armenia",9
2010-04-30,"Australia",84
2010-04-30,"Austria",399
2010-04-30,"Azerbaijan",18
2010-04-30,"Bahamas",0
2010-04-30,"Bahrain",84
2010-04-30,"Bangladesh",519
2010-04-30,"Barbados",6
2010-04-30,"Belarus",69
2010-04-30,"Belgium",420
2010-04-30,"Belize",6
2010-04-30,"Bermuda",0
2010-04-30,"Bhutan",396
2010-04-30,"Bolivia",51
2010-04-30,"Bosnia & Herzegovina",15
2010-04-30,"Botswana",36
2010-04-30,"Brazil",3615
2010-04-30,"Brunei Darussalam",87
2010-04-30,"Bulgaria",282
2010-04-30,"Burundi",96
2010-04-30,"Cambodia",1455
2010-04-30,"Cameroon",15
2010-04-30,"Canada",4032
2010-04-30,"Cayman Islands",0
2010-04-30,"Chad",0
2010-04-30,"Chile",2040
2010-04-30,"China",43347
2010-04-30,"Colombia",624
2010-04-30,"Congo",99
2010-04-30,"Costa Rica",36
2010-04-30,"Croatia",72
2010-04-30,"Cuba",21
2010-04-30,"Cyprus",6
2010-04-30,"Czech Republic",1308
2010-04-30,"Democratic Republic of Congo",174
2010-04-30,"Denmark",495
2010-04-30,"Djibouti",12
2010-04-30,"Dominica",3
2010-04-30,"Dominican Republic",6
2010-04-30,"Ecuador",54
2010-04-30,"Egypt",315
2010-04-30,"El Salvador",15
2010-04-30,"Eritrea",174
2010-04-30,"Estonia",66
2010-04-30,"Ethiopia",363
2010-04-30,"Federated States of Micronesia",6
2010-04-30,"Fiji",22554
2010-04-30,"Finland",303
2010-04-30,"France",3828
2010-04-30,"French Polynesia",9
2010-04-30,"Gabon",3
2010-04-30,"Gambia",3
2010-04-30,"Georgia",27
2010-04-30,"Germany",9165
2010-04-30,"Ghana",114
2010-04-30,"Gibraltar",3
2010-04-30,"Great Britain",65412
2010-04-30,"Greece",75
2010-04-30,"Grenada",3
2010-04-30,"Guatemala",15
2010-04-30,"Guinea",3
2010-04-30,"Guyana",6
2010-04-30,"Honduras",12
2010-04-30,"Hong Kong",1545
2010-04-30,"Hungary",618
2010-04-30,"Iceland",36
2010-04-30,"India",30498
2010-04-30,"Indonesia",2235
2010-04-30,"Iran",1002
2010-04-30,"Iraq",969
2010-04-30,"Ireland",3786
2010-04-30,"Israel",474
2010-04-30,"Italy",984
2010-04-30,"Ivory Coast",3
2010-04-30,"Jamaica",33
2010-04-30,"Japan",7014
2010-04-30,"Jordan",246
2010-04-30,"Kazakhstan",129
2010-04-30,"Kenya",270
2010-04-30,"Kiribati",900
2010-04-30,"Kosovo - Republic of",6
2010-04-30,"Kosovo - UN Mission in",9
2010-04-30,"Kuwait",30
2010-04-30,"Kyrgyzstan",27
2010-04-30,"Laos",84
2010-04-30,"Latvia",150
2010-04-30,"Lebanon",78
2010-04-30,"Liberia",3
2010-04-30,"Libya",15
2010-04-30,"Liechtenstein",3
2010-04-30,"Lithuania",66
2010-04-30,"Luxembourg",9
2010-04-30,"Macau",45
2010-04-30,"Macedonia",267
2010-04-30,"Madagascar",6
2010-04-30,"Malawi",51
2010-04-30,"Malaysia",7143
2010-04-30,"Maldives",99
2010-04-30,"Mali",0
2010-04-30,"Malta",39
2010-04-30,"Marshall Islands",6
2010-04-30,"Mauritania",9
2010-04-30,"Mauritius",279
2010-04-30,"Mexico",441
2010-04-30,"Moldova",27
2010-04-30,"Monaco",3
2010-04-30,"Mongolia",54
2010-04-30,"Montenegro",3
2010-04-30,"Morocco",51
2010-04-30,"Mozambique",6
2010-04-30,"Myanmar",1212
2010-04-30,"Namibia",45
2010-04-30,"Nauru",24
2010-04-30,"Nepal",579
2010-04-30,"Netherlands",3174
2010-04-30,"New Caledonia",9
2010-04-30,"New Zealand",3675
2010-04-30,"Nicaragua",6
2010-04-30,"Nigeria",285
2010-04-30,"Norway",279
2010-04-30,"Oman",180
2010-04-30,"Pakistan",1197
2010-04-30,"Palau",3
2010-04-30,"Palestine",96
2010-04-30,"Panama",12
2010-04-30,"Papua New Guinea",276
2010-04-30,"Paraguay",24
2010-04-30,"Peru",219
2010-04-30,"Philippines",20523
2010-04-30,"Poland",453
2010-04-30,"Portugal",159
2010-04-30,"Qatar",12
2010-04-30,"Romania",963
2010-04-30,"Russia",2331
2010-04-30,"Rwanda",39
2010-04-30,"Samoa",13107
2010-04-30,"San Marino",0
2010-04-30,"Saudi Arabia",1590
2010-04-30,"Senegal",0
2010-04-30,"Serbia",93
2010-04-30,"Serbia & Montenegro",6
2010-04-30,"Seychelles",60
2010-04-30,"Sierra Leone",6
2010-04-30,"Singapore",1104
2010-04-30,"Slovakia",186
2010-04-30,"Slovenia",78
2010-04-30,"Solomon Islands",489
2010-04-30,"Somalia",225
2010-04-30,"South Africa",25116
2010-04-30,"South Korea",16278
2010-04-30,"South Sudan",3
2010-04-30,"Soviet Union",3
2010-04-30,"Spain",405
2010-04-30,"Sri Lanka",3087
2010-04-30,"St Kitts - Nevis",3
2010-04-30,"St Lucia",9
2010-04-30,"St Vincent and the Grenadines",6
2010-04-30,"Stateless",33
2010-04-30,"Sudan",171
2010-04-30,"Suriname",3
2010-04-30,"Swaziland",9
2010-04-30,"Sweden",858
2010-04-30,"Switzerland",669
2010-04-30,"Syria",96
2010-04-30,"Taiwan",1992
2010-04-30,"Tajikistan",9
2010-04-30,"Tanzania",57
2010-04-30,"Thailand",5256
2010-04-30,"Timor Leste",33
2010-04-30,"Togo",3
2010-04-30,"Tonga",7614
2010-04-30,"Trinidad and Tobago",18
2010-04-30,"Tunisia",6
2010-04-30,"Turkey",432
2010-04-30,"Turkmenistan",3
2010-04-30,"Tuvalu",786
2010-04-30,"Uganda",39
2010-04-30,"Ukraine",1212
2010-04-30,"United Arab Emirates",54
2010-04-30,"United States of America",10794
2010-04-30,"Unknown",9
2010-04-30,"Uruguay",483
2010-04-30,"Uzbekistan",78
2010-04-30,"Vanuatu",1692
2010-04-30,"Vatican City",3
2010-04-30,"Venezuela",78
2010-04-30,"Vietnam",2640
2010-04-30,"Yemen",18
2010-04-30,"Yugoslavia",108
2010-04-30,"Zambia",195
2010-04-30,"Zimbabwe",3006
2010-05-31,"(not recorded)",24
2010-05-31,"Afghanistan",768
2010-05-31,"Albania",36
2010-05-31,"Algeria",39
2010-05-31,"American Samoa",48
2010-05-31,"Angola",0
2010-05-31,"Antigua & Barbuda",0
2010-05-31,"Argentina",1536
2010-05-31,"Armenia",9
2010-05-31,"Australia",84
2010-05-31,"Austria",384
2010-05-31,"Azerbaijan",18
2010-05-31,"Bahamas",0
2010-05-31,"Bahrain",78
2010-05-31,"Bangladesh",528
2010-05-31,"Barbados",9
2010-05-31,"Belarus",63
2010-05-31,"Belgium",390
2010-05-31,"Belize",3
2010-05-31,"Bhutan",435
2010-05-31,"Bolivia",48
2010-05-31,"Bosnia & Herzegovina",18
2010-05-31,"Botswana",42
2010-05-31,"Brazil",3561
2010-05-31,"Brunei Darussalam",90
2010-05-31,"Bulgaria",273
2010-05-31,"Burundi",60
2010-05-31,"Cambodia",1473
2010-05-31,"Cameroon",15
2010-05-31,"Canada",3768
2010-05-31,"Cayman Islands",0
2010-05-31,"Chad",0
2010-05-31,"Chile",2019
2010-05-31,"China",42819
2010-05-31,"Colombia",624
2010-05-31,"Congo",102
2010-05-31,"Costa Rica",39
2010-05-31,"Croatia",72
2010-05-31,"Cuba",21
2010-05-31,"Cyprus",6
2010-05-31,"Czech Republic",1107
2010-05-31,"Democratic Republic of Congo",171
2010-05-31,"Denmark",456
2010-05-31,"Djibouti",6
2010-05-31,"Dominica",3
2010-05-31,"Dominican Republic",6
2010-05-31,"Ecuador",54
2010-05-31,"Egypt",318
2010-05-31,"El Salvador",15
2010-05-31,"Eritrea",183
2010-05-31,"Estonia",60
2010-05-31,"Ethiopia",357
2010-05-31,"Federated States of Micronesia",3
2010-05-31,"Fiji",22227
2010-05-31,"Finland",282
2010-05-31,"France",3576
2010-05-31,"French Polynesia",15
2010-05-31,"Gabon",3
2010-05-31,"Gambia",6
2010-05-31,"Georgia",27
2010-05-31,"Germany",8085
2010-05-31,"Ghana",108
2010-05-31,"Gibraltar",3
2010-05-31,"Great Britain",63213
2010-05-31,"Greece",72
2010-05-31,"Grenada",3
2010-05-31,"Guatemala",18
2010-05-31,"Guinea",3
2010-05-31,"Guyana",9
2010-05-31,"Honduras",9
2010-05-31,"Hong Kong",1545
2010-05-31,"Hungary",600
2010-05-31,"Iceland",39
2010-05-31,"India",30564
2010-05-31,"Indonesia",2235
2010-05-31,"Iran",1008
2010-05-31,"Iraq",960
2010-05-31,"Ireland",3651
2010-05-31,"Israel",453
2010-05-31,"Italy",882
2010-05-31,"Ivory Coast",0
2010-05-31,"Jamaica",33
2010-05-31,"Japan",6933
2010-05-31,"Jordan",252
2010-05-31,"Kazakhstan",129
2010-05-31,"Kenya",258
2010-05-31,"Kiribati",885
2010-05-31,"Kosovo - Republic of",6
2010-05-31,"Kosovo - UN Mission in",6
2010-05-31,"Kuwait",33
2010-05-31,"Kyrgyzstan",27
2010-05-31,"Laos",87
2010-05-31,"Latvia",141
2010-05-31,"Lebanon",81
2010-05-31,"Liberia",3
2010-05-31,"Libya",15
2010-05-31,"Liechtenstein",3
2010-05-31,"Lithuania",69
2010-05-31,"Luxembourg",9
2010-05-31,"Macau",45
2010-05-31,"Macedonia",255
2010-05-31,"Madagascar",6
2010-05-31,"Malawi",54
2010-05-31,"Malaysia",7158
2010-05-31,"Maldives",99
2010-05-31,"Mali",3
2010-05-31,"Malta",36
2010-05-31,"Marshall Islands",6
2010-05-31,"Mauritania",9
2010-05-31,"Mauritius",276
2010-05-31,"Mexico",435
2010-05-31,"Moldova",21
2010-05-31,"Mongolia",54
2010-05-31,"Montenegro",3
2010-05-31,"Morocco",51
2010-05-31,"Mozambique",9
2010-05-31,"Myanmar",1212
2010-05-31,"Namibia",45
2010-05-31,"Nauru",30
2010-05-31,"Nepal",588
2010-05-31,"Netherlands",2967
2010-05-31,"New Caledonia",9
2010-05-31,"New Zealand",3606
2010-05-31,"Nicaragua",6
2010-05-31,"Nigeria",288
2010-05-31,"Norway",255
2010-05-31,"Oman",177
2010-05-31,"Pakistan",1209
2010-05-31,"Palau",3
2010-05-31,"Palestine",102
2010-05-31,"Panama",9
2010-05-31,"Papua New Guinea",279
2010-05-31,"Paraguay",24
2010-05-31,"Peru",222
2010-05-31,"Philippines",20595
2010-05-31,"Poland",432
2010-05-31,"Portugal",150
2010-05-31,"Qatar",9
2010-05-31,"Romania",918
2010-05-31,"Russia",2295
2010-05-31,"Rwanda",36
2010-05-31,"Samoa",12363
2010-05-31,"San Marino",3
2010-05-31,"Saudi Arabia",1614
2010-05-31,"Senegal",0
2010-05-31,"Serbia",93
2010-05-31,"Serbia & Montenegro",6
2010-05-31,"Seychelles",60
2010-05-31,"Sierra Leone",6
2010-05-31,"Singapore",1110
2010-05-31,"Slovakia",171
2010-05-31,"Slovenia",75
2010-05-31,"Solomon Islands",387
2010-05-31,"Somalia",204
2010-05-31,"South Africa",24894
2010-05-31,"South Korea",16425
2010-05-31,"South Sudan",0
2010-05-31,"Soviet Union",3
2010-05-31,"Spain",402
2010-05-31,"Sri Lanka",3105
2010-05-31,"St Kitts - Nevis",3
2010-05-31,"St Lucia",9
2010-05-31,"St Vincent and the Grenadines",6
2010-05-31,"Stateless",24
2010-05-31,"Sudan",156
2010-05-31,"Suriname",3
2010-05-31,"Swaziland",6
2010-05-31,"Sweden",738
2010-05-31,"Switzerland",612
2010-05-31,"Syria",93
2010-05-31,"Taiwan",1989
2010-05-31,"Tajikistan",9
2010-05-31,"Tanzania",54
2010-05-31,"Thailand",5103
2010-05-31,"Timor Leste",36
2010-05-31,"Togo",3
2010-05-31,"Tonga",7053
2010-05-31,"Trinidad and Tobago",18
2010-05-31,"Tunisia",6
2010-05-31,"Turkey",414
2010-05-31,"Turkmenistan",3
2010-05-31,"Tuvalu",756
2010-05-31,"Uganda",39
2010-05-31,"Ukraine",915
2010-05-31,"United Arab Emirates",48
2010-05-31,"United States of America",10209
2010-05-31,"Unknown",9
2010-05-31,"Uruguay",477
2010-05-31,"Uzbekistan",75
2010-05-31,"Vanuatu",1146
2010-05-31,"Vatican City",3
2010-05-31,"Venezuela",72
2010-05-31,"Vietnam",2628
2010-05-31,"Yemen",15
2010-05-31,"Yugoslavia",105
2010-05-31,"Zambia",192
2010-05-31,"Zimbabwe",3006
2010-06-30,"(not recorded)",21
2010-06-30,"Afghanistan",759
2010-06-30,"Albania",30
2010-06-30,"Algeria",39
2010-06-30,"American Samoa",48
2010-06-30,"Angola",3
2010-06-30,"Antigua & Barbuda",3
2010-06-30,"Argentina",1440
2010-06-30,"Armenia",9
2010-06-30,"Australia",84
2010-06-30,"Austria",351
2010-06-30,"Azerbaijan",18
2010-06-30,"Bahamas",0
2010-06-30,"Bahrain",39
2010-06-30,"Bangladesh",516
2010-06-30,"Barbados",9
2010-06-30,"Belarus",63
2010-06-30,"Belgium",369
2010-06-30,"Belize",6
2010-06-30,"Bermuda",3
2010-06-30,"Bhutan",435
2010-06-30,"Bolivia",51
2010-06-30,"Bosnia & Herzegovina",18
2010-06-30,"Botswana",42
2010-06-30,"Brazil",3462
2010-06-30,"Brunei Darussalam",81
2010-06-30,"Bulgaria",255
2010-06-30,"Burundi",60
2010-06-30,"Cambodia",1437
2010-06-30,"Cameroon",18
2010-06-30,"Canada",3429
2010-06-30,"Cayman Islands",0
2010-06-30,"Chad",3
2010-06-30,"Chile",1935
2010-06-30,"China",41385
2010-06-30,"Colombia",612
2010-06-30,"Congo",102
2010-06-30,"Costa Rica",42
2010-06-30,"Croatia",72
2010-06-30,"Cuba",21
2010-06-30,"Cyprus",6
2010-06-30,"Czech Republic",1014
2010-06-30,"Democratic Republic of Congo",174
2010-06-30,"Denmark",399
2010-06-30,"Djibouti",3
2010-06-30,"Dominica",0
2010-06-30,"Dominican Republic",3
2010-06-30,"Ecuador",54
2010-06-30,"Egypt",306
2010-06-30,"El Salvador",18
2010-06-30,"Eritrea",183
2010-06-30,"Estonia",60
2010-06-30,"Ethiopia",357
2010-06-30,"Federated States of Micronesia",6
2010-06-30,"Fiji",21996
2010-06-30,"Finland",255
2010-06-30,"France",3255
2010-06-30,"French Polynesia",15
2010-06-30,"Gabon",6
2010-06-30,"Gambia",12
2010-06-30,"Georgia",24
2010-06-30,"Germany",7164
2010-06-30,"Ghana",108
2010-06-30,"Gibraltar",3
2010-06-30,"Great Britain",61431
2010-06-30,"Greece",66
2010-06-30,"Grenada",3
2010-06-30,"Guatemala",18
2010-06-30,"Guinea",3
2010-06-30,"Guyana",3
2010-06-30,"Honduras",9
2010-06-30,"Hong Kong",1494
2010-06-30,"Hungary",561
2010-06-30,"Iceland",36
2010-06-30,"India",30735
2010-06-30,"Indonesia",2091
2010-06-30,"Iran",1014
2010-06-30,"Iraq",951
2010-06-30,"Ireland",3609
2010-06-30,"Israel",426
2010-06-30,"Italy",807
2010-06-30,"Ivory Coast",0
2010-06-30,"Jamaica",27
2010-06-30,"Japan",6831
2010-06-30,"Jordan",246
2010-06-30,"Kazakhstan",99
2010-06-30,"Kenya",264
2010-06-30,"Kiribati",852
2010-06-30,"Kosovo - Republic of",6
2010-06-30,"Kosovo - UN Mission in",6
2010-06-30,"Kuwait",21
2010-06-30,"Kyrgyzstan",27
2010-06-30,"Laos",75
2010-06-30,"Latvia",138
2010-06-30,"Lebanon",78
2010-06-30,"Liberia",3
2010-06-30,"Libya",15
2010-06-30,"Liechtenstein",3
2010-06-30,"Lithuania",72
2010-06-30,"Luxembourg",9
2010-06-30,"Macau",45
2010-06-30,"Macedonia",252
2010-06-30,"Madagascar",6
2010-06-30,"Malawi",51
2010-06-30,"Malaysia",6858
2010-06-30,"Maldives",93
2010-06-30,"Mali",3
2010-06-30,"Malta",36
2010-06-30,"Marshall Islands",6
2010-06-30,"Mauritania",9
2010-06-30,"Mauritius",279
2010-06-30,"Mexico",396
2010-06-30,"Moldova",21
2010-06-30,"Mongolia",54
2010-06-30,"Montenegro",3
2010-06-30,"Morocco",48
2010-06-30,"Mozambique",9
2010-06-30,"Myanmar",1215
2010-06-30,"Namibia",45
2010-06-30,"Nauru",30
2010-06-30,"Nepal",591
2010-06-30,"Netherlands",2817
2010-06-30,"New Caledonia",6
2010-06-30,"New Zealand",3501
2010-06-30,"Nicaragua",6
2010-06-30,"Nigeria",282
2010-06-30,"Norway",180
2010-06-30,"Oman",144
2010-06-30,"Pakistan",1212
2010-06-30,"Palau",3
2010-06-30,"Palestine",108
2010-06-30,"Panama",12
2010-06-30,"Papua New Guinea",273
2010-06-30,"Paraguay",21
2010-06-30,"Peru",219
2010-06-30,"Philippines",20604
2010-06-30,"Poland",408
2010-06-30,"Portugal",132
2010-06-30,"Qatar",12
2010-06-30,"Romania",891
2010-06-30,"Russia",2157
2010-06-30,"Rwanda",36
2010-06-30,"Samoa",12057
2010-06-30,"San Marino",0
2010-06-30,"Saudi Arabia",1617
2010-06-30,"Senegal",3
2010-06-30,"Serbia",84
2010-06-30,"Serbia & Montenegro",3
2010-06-30,"Seychelles",60
2010-06-30,"Sierra Leone",6
2010-06-30,"Singapore",1071
2010-06-30,"Slovakia",153
2010-06-30,"Slovenia",69
2010-06-30,"Solomon Islands",318
2010-06-30,"Somalia",198
2010-06-30,"South Africa",24594
2010-06-30,"South Korea",16179
2010-06-30,"South Sudan",0
2010-06-30,"Soviet Union",3
2010-06-30,"Spain",375
2010-06-30,"Sri Lanka",3111
2010-06-30,"St Kitts - Nevis",3
2010-06-30,"St Lucia",9
2010-06-30,"St Vincent and the Grenadines",6
2010-06-30,"Stateless",18
2010-06-30,"Sudan",159
2010-06-30,"Suriname",3
2010-06-30,"Swaziland",6
2010-06-30,"Sweden",645
2010-06-30,"Switzerland",585
2010-06-30,"Syria",93
2010-06-30,"Taiwan",1851
2010-06-30,"Tajikistan",9
2010-06-30,"Tanzania",51
2010-06-30,"Thailand",4962
2010-06-30,"Timor Leste",33
2010-06-30,"Togo",3
2010-06-30,"Tonga",6828
2010-06-30,"Trinidad and Tobago",21
2010-06-30,"Tunisia",6
2010-06-30,"Turkey",399
2010-06-30,"Turkmenistan",3
2010-06-30,"Tuvalu",744
2010-06-30,"Uganda",36
2010-06-30,"Ukraine",888
2010-06-30,"United Arab Emirates",24
2010-06-30,"United States of America",8931
2010-06-30,"Unknown",6
2010-06-30,"Uruguay",465
2010-06-30,"Uzbekistan",72
2010-06-30,"Vanuatu",849
2010-06-30,"Vatican City",3
2010-06-30,"Venezuela",75
2010-06-30,"Vietnam",2532
2010-06-30,"Yemen",18
2010-06-30,"Yugoslavia",90
2010-06-30,"Zambia",183
2010-06-30,"Zimbabwe",2958
2010-07-31,"(not recorded)",21
2010-07-31,"Afghanistan",756
2010-07-31,"Albania",33
2010-07-31,"Algeria",39
2010-07-31,"American Samoa",45
2010-07-31,"Angola",0
2010-07-31,"Antigua & Barbuda",0
2010-07-31,"Argentina",1386
2010-07-31,"Armenia",12
2010-07-31,"Australia",84
2010-07-31,"Austria",354
2010-07-31,"Azerbaijan",12
2010-07-31,"Bahamas",0
2010-07-31,"Bahrain",75
2010-07-31,"Bangladesh",522
2010-07-31,"Barbados",6
2010-07-31,"Belarus",66
2010-07-31,"Belgium",384
2010-07-31,"Belize",6
2010-07-31,"Bermuda",0
2010-07-31,"Bhutan",450
2010-07-31,"Bolivia",45
2010-07-31,"Bosnia & Herzegovina",18
2010-07-31,"Botswana",45
2010-07-31,"Brazil",3555
2010-07-31,"Brunei Darussalam",96
2010-07-31,"Bulgaria",243
2010-07-31,"Burundi",60
2010-07-31,"Cambodia",1479
2010-07-31,"Cameroon",15
